Date,@BTC_CHANGE_BOT,@CryptoBot,МультиВал,AlfaBit,GlobalBits,CryptoMax,Bitcoin24Pro,Finex24,PremierCash,AllTrustMe,КупиБит,CryptoHome,Coco-Pay,Шахта,El-Change,F-Change,ExCenter,Transfer24,EuroBit,ExHub,HASchange,Bitality,SwapCoin,FastExchange,YoChange,КэшБанк,ОбменМонет,Kursov24,CoinShop24,Cryptonex,FlashObmen,Crypster,Tuco,MagneticExchange,FastChange,AllCash,PayGet,Papa-Change,MChange,1Обмен,4ange,TytCoin,BazaObmena,NetEx24,RamonCash,ExLine,BitBits,4Money,Об-мен,NewLine,1-Online,Platov,Delets,BitOkk,BaksMan,Касса,8Pay,LasloBit,SberBit,RoyalCash,CoinStart,CryptoStrike,Монеткин,24Обмен,AbcObmen,BlaBlaChange,ExchangeKey,Xchange,PayMarket,Global-Ex,Ex-Money,OneMoment,Сова,Крипта,24PayBank,MultiChange,AlfaChange,ProstoCash,Bchange,N-Change,Сумма,HoBit,GrandChange,100Bitcoins,Wiki-Exchange,Crypto-Store,NiceChange,YChanger,Банкомат,60сек,TipTopObmen,Pocket-Exchange,ImExchanger,TytCash,ExchangeTeam,BestKurs24,PushPayer,Момент,Ферма,OpenChange,BlaBlaMoney,E-Obmen,Конверт,CoinPayMaster,PayFull,CosmoChanger,PayWallet,Bixter,ExpoChange,Bitcoff,GramBit,365Cash,Big-Changer,4Pay,TraiderIdeal,VV-Obmen,CityBit,Z-Exchange,CryptoShopping,BitHunter,CoinChanger,Excoin,MyBTC,GoldObmen,ChangeProject,Adb,BitPayes,Crypto-Bank,CryptoXchange,BigBank,Top-Exchange,UniCash,CryptoBarMen,Coin-Bank,Crypik,Ex-Bank,RuChange,КриптоРай,7Money,CoinsBlack,FlyObmen,AnonEx,Sunduk,Обменочка,Perfect-Change,ObmenGuru,ATMExchanger,BuyBit,Bitcoin24SU,BitCash,IziBTC,Обменник-UZ,CoinDrop,BroExchange,24Zone,BTC-Обменник
29-03-2022 20:43,4425000,4500000,4565307.0,4575148.0,4549111.0,4548929.0,4587349.0,,,,,,4576141.0,4576153.0,,4690987.0,,4569748.0,4858092.0,4660529.0,4776825.0,5014443.0,5266335.0,4658127.0,4805345.0,4570464.0,4572277.0,4859175.0,4781783.0,4707379.0,,5083264.0,5455802.0,4846007.0,5083264.0,5083276.0,5083264.0,4877270.0,4752875.0,4572277.0,4712480.0,4756227.0,4746977.0,4552116.0,4951112.0,4648391.0,4654251.0,4782347.0,4654895.0,4787899.0,4787751.0,4882168.0,4832188.0,4660067.0,4715999.0,4863241.0,5085211.0,4796521.0,4879880.0,4694572.0,4995950.0,4731367.0,4689812.0,4878206.0,4928425.0,4751585.0,4715676.0,4702147.0,4879378.0,4873301.0,4680638.0,4902230.0,4902953.0,5035682.0,4966771.0,4748978.0,4968657.0,4708596.0,4939064.0,4939064.0,4939064.0,4939064.0,4760418.0,5035881.0,5252087.0,4886014.0,4811517.0,4811448.0,4706932.0,4829377.0,4761717.0,5021549.0,5344837.0,5151459.0,5376464.0,5391173.0,5126409.0,4838484.0,5078834.0,5408466.0,5249969.0,5247507.0,5216638.0,5410586.0,5491402.0,5598148.0,6356790.0,6058371.0,7147874.0,7524200.0,4549727.0,4549135.0,4549135.0,4550708.0,4549135.0,4551267.0,4564951.0,4579845.0,4549135.0,4552616.0,4578215.0,4557011.0,4781792.0,4641065.0,4630857.0,4617584.0,4537030.0,5094288.0,4606494.0,4610071.0,4658127.0,4799152.0,4692870.0,4708733.0,4814127.0,4814999.0,4708733.0,4811565.0,4745037.0,4930364.0,4858170.0,5071525.0,4778282.0,5000167.0,5194797.0,5425000.0,5500000.0,5600000.0,7370000.0,5524862.0,5313896.0,5457307.0,4785870.0,5280677.0,4784011.0,
29-03-2022 20:56,4419000,4500000,4565307.0,4575148.0,4549111.0,4548929.0,4587349.0,,,,,,4576141.0,4576153.0,,4690987.0,,4569748.0,4858092.0,4660529.0,4776825.0,5014443.0,5266335.0,4658127.0,4805345.0,4570464.0,4572277.0,4859175.0,4781783.0,4707379.0,,5083264.0,5455802.0,4846007.0,5083264.0,5083276.0,5083264.0,4877270.0,4752875.0,4572277.0,4712480.0,4756227.0,4746977.0,4612604.0,4951112.0,4648391.0,4654251.0,4782347.0,4654895.0,4787899.0,4787751.0,4882168.0,4832188.0,4660067.0,4715999.0,4863241.0,5085211.0,4796521.0,4879880.0,4694572.0,4995950.0,4731367.0,4689812.0,4878206.0,4928425.0,4751585.0,4715676.0,4702147.0,4879378.0,4873301.0,4680638.0,4902230.0,4902953.0,5035682.0,4966771.0,4748978.0,4968657.0,4708596.0,4939064.0,4939064.0,4939064.0,4939064.0,4760418.0,5035881.0,5252087.0,4886014.0,4811517.0,4811448.0,4706932.0,4829377.0,4761717.0,5021549.0,5344837.0,5151459.0,5376464.0,5391173.0,5126409.0,4838484.0,5078834.0,5408466.0,5249969.0,5247507.0,5216638.0,5410586.0,5491402.0,5598148.0,6356790.0,6058371.0,7147874.0,7524200.0,4549727.0,4549135.0,4549135.0,4550708.0,4549135.0,4551267.0,4564951.0,4579845.0,4549135.0,4552616.0,4578215.0,4557011.0,4781792.0,4641065.0,4630857.0,4617584.0,4537030.0,5094288.0,4606494.0,4610071.0,4658127.0,4806005.0,4692870.0,4708733.0,4814127.0,4814999.0,4708733.0,4811565.0,4745037.0,4930364.0,4858170.0,5071525.0,4778282.0,5000167.0,5194797.0,5425000.0,5500000.0,5600000.0,7370000.0,5524862.0,5313896.0,5457307.0,4785870.0,5282416.0,4784011.0,5065567.0
29-03-2022 21:07,4419000,4500000,4565307.0,4575148.0,4549111.0,4548929.0,4587349.0,,,,,,4576141.0,4576153.0,,4690987.0,,4569748.0,4858092.0,4660529.0,4776825.0,5014443.0,5266335.0,4658127.0,4805345.0,4570464.0,4572277.0,4859175.0,4781783.0,4707379.0,,5083264.0,5455802.0,4846007.0,5083264.0,5083276.0,5083264.0,4877270.0,4752875.0,4572277.0,4712480.0,4756227.0,4746977.0,4619386.0,4955164.0,4648391.0,4654251.0,4782347.0,4654895.0,4787899.0,4787751.0,4882168.0,4832188.0,4660067.0,4715999.0,4863241.0,5085211.0,4796521.0,4879880.0,4694572.0,4995950.0,4731367.0,4689812.0,4878206.0,4928425.0,4751585.0,4715676.0,4702147.0,4879378.0,4873301.0,4680638.0,4902230.0,4902953.0,5035682.0,4966771.0,4748978.0,4968657.0,4708596.0,4939064.0,4939064.0,4939064.0,4939064.0,4760418.0,5035881.0,5252087.0,4886014.0,4811517.0,4811448.0,4706932.0,4829377.0,4761717.0,5021549.0,5344837.0,5151459.0,5376464.0,5391173.0,5126409.0,4838484.0,5078834.0,5408466.0,5249969.0,5247507.0,5216638.0,5410586.0,5491402.0,5598148.0,6356790.0,6058371.0,7147874.0,7524200.0,4549727.0,4549135.0,4549135.0,4550708.0,4549135.0,4551267.0,4564951.0,4579845.0,4549135.0,4552616.0,4578215.0,4557011.0,4781792.0,4641065.0,4630857.0,4617584.0,4537030.0,5094288.0,4606494.0,4610071.0,4658127.0,4811452.0,4692870.0,4708733.0,4814127.0,4814999.0,4708733.0,4811565.0,4745037.0,4930364.0,4858170.0,5071525.0,4778282.0,5000167.0,5194797.0,5425000.0,5500000.0,5600000.0,7370000.0,5524862.0,5313896.0,5457307.0,4785870.0,5305574.0,4784011.0,5087643.0
29-03-2022 21:19,4420000,4500000,4565307.0,4575148.0,4549111.0,4548929.0,4587349.0,,,,,,4576141.0,4576153.0,,4707195.0,,4569748.0,4858092.0,4660529.0,4776825.0,5014443.0,5266335.0,4658127.0,4805345.0,4570464.0,4572277.0,4859175.0,4781783.0,4707379.0,,5083264.0,5455802.0,4846007.0,5083264.0,5083276.0,5083264.0,4877270.0,4752875.0,4572277.0,4712480.0,4756227.0,4746977.0,4657891.0,4957414.0,4648391.0,4654251.0,4782347.0,4654895.0,4787899.0,4787751.0,4882168.0,4832188.0,4670773.0,4715999.0,4863241.0,5085211.0,4796521.0,4879880.0,4694572.0,4995950.0,4731367.0,4689812.0,4878206.0,4928425.0,4751585.0,4715676.0,4702147.0,4879378.0,4873301.0,4680638.0,4902230.0,4902953.0,5035682.0,4966771.0,4748978.0,4968657.0,4708596.0,4939064.0,4939064.0,4939064.0,4939064.0,4760418.0,5035881.0,5252087.0,4886014.0,4811517.0,4811448.0,4706932.0,4829377.0,4761717.0,5021549.0,5344837.0,5151459.0,5376464.0,5391173.0,5126409.0,4838484.0,5078834.0,5408466.0,5249969.0,5247507.0,5216638.0,5410586.0,5491402.0,5598148.0,6356790.0,6058371.0,7147874.0,7524200.0,4549727.0,4549135.0,4549135.0,4550708.0,4549135.0,4551267.0,4564951.0,4579845.0,4549135.0,4552616.0,4578215.0,4557011.0,4781792.0,4641065.0,4630857.0,4617584.0,4537030.0,5094288.0,4606494.0,4610071.0,4658127.0,4812304.0,4692870.0,4708733.0,4814127.0,4814999.0,4708733.0,4811565.0,4745037.0,4930364.0,4858170.0,5071525.0,4819644.0,5000167.0,5194797.0,5425000.0,5500000.0,5600000.0,7370000.0,5524862.0,5313896.0,5457307.0,4785870.0,5305574.0,4784011.0,5087643.0
29-03-2022 21:30,4420000,4500000,4565307.0,4575148.0,4549111.0,4548929.0,4587349.0,,,,,,4576141.0,4576153.0,,4707195.0,,4569748.0,4858092.0,4660529.0,4776825.0,5014443.0,5266335.0,4658127.0,4805345.0,4570464.0,4572277.0,4859175.0,4781783.0,4707379.0,,5083264.0,5455802.0,4846007.0,5083264.0,5083276.0,5083264.0,4877270.0,4752875.0,4572277.0,4712480.0,4756227.0,4746977.0,4657891.0,4958158.0,4648391.0,4654251.0,4782347.0,4654895.0,4787899.0,4787751.0,4882168.0,4832188.0,4675189.0,4715999.0,4863241.0,5085211.0,4796521.0,4879880.0,4694572.0,4995950.0,4731367.0,4689812.0,4878206.0,4928425.0,4751585.0,4715676.0,4702147.0,4879378.0,4873301.0,4680638.0,4902230.0,4902953.0,5035682.0,4966771.0,4748978.0,4968657.0,4708596.0,4939064.0,4939064.0,4939064.0,4939064.0,4760418.0,5035881.0,5252087.0,4886014.0,4811517.0,4811448.0,4706932.0,4829377.0,4761717.0,5021549.0,5344837.0,5151459.0,5376464.0,5391173.0,5126409.0,4838484.0,5078834.0,5408466.0,5249969.0,5247507.0,5216638.0,5410586.0,5491402.0,5598148.0,6356790.0,6058371.0,7147874.0,7524200.0,4549727.0,4549135.0,4549135.0,4550708.0,4549135.0,4551267.0,4564951.0,4579845.0,4549135.0,4552616.0,4578215.0,4557011.0,4781792.0,4641065.0,4630857.0,4617584.0,4537030.0,5094288.0,4606494.0,4610071.0,4658127.0,4812304.0,4692870.0,4708733.0,4814127.0,4814999.0,4708733.0,4811565.0,4745037.0,4930364.0,4858170.0,5071525.0,4819644.0,5000167.0,5194797.0,5425000.0,5500000.0,5600000.0,7370000.0,5524862.0,5313896.0,5457307.0,4788043.0,5305574.0,4784011.0,5087643.0
29-03-2022 21:40,4422411,4500000,4565307.0,4575148.0,4549111.0,4548929.0,4587349.0,,,,,,4576141.0,4576153.0,4547519.0,4707195.0,,4569748.0,4858092.0,4660529.0,4776825.0,5014443.0,5266335.0,4658127.0,4805345.0,4570464.0,4572277.0,4859175.0,4781783.0,4707379.0,,5083264.0,5455802.0,4846007.0,5083264.0,5083276.0,5083264.0,4877270.0,4752875.0,4572277.0,4712480.0,4756227.0,4746977.0,4657891.0,4958158.0,4648391.0,4654251.0,4782347.0,4654895.0,4787899.0,4787751.0,4882168.0,4832188.0,4675189.0,4715999.0,4863241.0,5085211.0,4796521.0,4879880.0,4694572.0,4995950.0,4731367.0,4689812.0,4878206.0,4928425.0,4751585.0,4715676.0,4702147.0,4879378.0,4873301.0,4680638.0,4902230.0,4902953.0,5035682.0,4966771.0,4748978.0,4968657.0,4708596.0,4939064.0,4939064.0,4939064.0,4939064.0,4760418.0,5035881.0,5252087.0,4886014.0,4811517.0,4811448.0,4706932.0,4829377.0,4761717.0,5021549.0,5344837.0,5151459.0,5376464.0,5391173.0,5126409.0,4838484.0,5078834.0,5408466.0,5249969.0,5247507.0,5216638.0,5410586.0,5491402.0,5598148.0,6356790.0,6058371.0,7147874.0,7524200.0,4549727.0,4549135.0,4549135.0,4550708.0,4549135.0,4551267.0,4564951.0,4579845.0,4549135.0,4552616.0,4578215.0,4557011.0,4781792.0,4641065.0,4630857.0,4617584.0,4537030.0,5094288.0,4606494.0,4610071.0,4658127.0,4812304.0,4692870.0,4708733.0,4814127.0,4814999.0,4708733.0,4811565.0,4745037.0,4930364.0,4858170.0,5071525.0,4819644.0,5000167.0,5194797.0,5425000.0,5500000.0,5600000.0,7370000.0,5524862.0,5313896.0,5457307.0,4788043.0,5305574.0,4784011.0,5087643.0
29-03-2022 21:50,4422147,4500000,4565307.0,4575148.0,4549111.0,4548929.0,4587349.0,,,,,,4576141.0,4576153.0,4547519.0,4707195.0,,4569748.0,4858092.0,4660529.0,4776825.0,5014443.0,5266335.0,4658127.0,4805345.0,4570464.0,4572277.0,4859175.0,4781783.0,4707379.0,,5083264.0,5455802.0,4846007.0,5083264.0,5083276.0,5083264.0,4877270.0,4752875.0,4572277.0,4712480.0,4756227.0,4746977.0,4657891.0,4959233.0,4648391.0,4654251.0,4782347.0,4654895.0,4787899.0,4787751.0,4882168.0,4832188.0,4675189.0,4715999.0,4863241.0,5085211.0,4796521.0,4879880.0,4694572.0,4995950.0,4731367.0,4689812.0,4878206.0,4928425.0,4751585.0,4715676.0,4702147.0,4879378.0,4873301.0,4680638.0,4902230.0,4902953.0,5035682.0,4966771.0,4748978.0,4968657.0,4708596.0,4939064.0,4939064.0,4939064.0,4939064.0,4760418.0,5035881.0,5252087.0,4886014.0,4811517.0,4811448.0,4706932.0,4829377.0,4761717.0,5021549.0,5344837.0,5151459.0,5376464.0,5391173.0,5126409.0,4838484.0,5078834.0,5408466.0,5249969.0,5247507.0,5216638.0,5410586.0,5491402.0,5598148.0,6356790.0,6058371.0,7147874.0,7524200.0,4549727.0,4549135.0,4549135.0,4550708.0,4549135.0,4551267.0,4564951.0,4579845.0,4549135.0,4552616.0,4578215.0,4557011.0,4781792.0,4641065.0,4741712.0,4617584.0,4537030.0,5094288.0,4606494.0,4610071.0,4658127.0,4812304.0,4692870.0,4708733.0,4814127.0,4814999.0,4708733.0,4811565.0,4745037.0,4930364.0,4858170.0,5071525.0,4819644.0,5000167.0,5194797.0,5425000.0,5500000.0,5600000.0,7370000.0,5524862.0,5313896.0,5457307.0,4788043.0,5305574.0,4784011.0,5087643.0
29-03-2022 22:00,4358000,4500000,4565307.0,4575148.0,4549111.0,4548929.0,4587349.0,,,,,,4576141.0,4576153.0,4547519.0,4707195.0,,4569748.0,4858092.0,4660529.0,4776825.0,5014443.0,5266335.0,4658127.0,4805345.0,4570464.0,4572277.0,4860161.0,4781783.0,4707379.0,,5083264.0,5455802.0,4846007.0,5083264.0,5083276.0,5083264.0,4877270.0,4752875.0,4572277.0,4712480.0,4756227.0,4746977.0,4657891.0,4959233.0,4648391.0,4654251.0,4782347.0,4654895.0,4787899.0,4787751.0,4882168.0,4832188.0,4675189.0,4715999.0,4863241.0,5085211.0,4796521.0,4879880.0,4694572.0,4995950.0,4731367.0,4689812.0,4878206.0,4928425.0,4751585.0,4715676.0,4702147.0,4879378.0,4873301.0,4680638.0,4902230.0,4902953.0,5035682.0,4966771.0,4748978.0,4968657.0,4708596.0,4939064.0,4939064.0,4939064.0,4939064.0,4760418.0,5035881.0,5252087.0,4886014.0,4811517.0,4811448.0,4706932.0,4829377.0,4761717.0,5021549.0,5344837.0,5152441.0,5376464.0,5391173.0,5126409.0,5055171.0,5078834.0,5408466.0,5249969.0,5247507.0,5216638.0,5410586.0,5492450.0,5598148.0,6356790.0,6058371.0,7147874.0,7524200.0,4549727.0,4549135.0,4549135.0,4550708.0,4549135.0,4551267.0,4564951.0,4579845.0,4549135.0,4552616.0,4578215.0,4557011.0,4781792.0,4641065.0,4741712.0,4617584.0,4537030.0,5094288.0,4606494.0,4610071.0,4658127.0,4812304.0,4692870.0,4708733.0,4814127.0,4814999.0,4708733.0,4811565.0,4745037.0,4930364.0,4858170.0,5071525.0,4819644.0,5000167.0,5194797.0,5425000.0,5500000.0,5600000.0,7370000.0,5524862.0,5313896.0,5457307.0,4788043.0,5305574.0,4784011.0,5087643.0
29-03-2022 22:11,4420022,4500000,4565307.0,4575148.0,4549111.0,4548929.0,4587349.0,,,,,,4576141.0,4576153.0,4547519.0,4711709.0,,4569748.0,4858092.0,4660529.0,4776825.0,5014443.0,5266335.0,4658127.0,4805345.0,4577040.0,4577040.0,4867823.0,4781783.0,4707379.0,,5083264.0,5455802.0,4846007.0,5083264.0,5083276.0,5083264.0,4877270.0,4752875.0,4580090.0,4712480.0,4756227.0,4746977.0,4657891.0,4960718.0,4648391.0,4654251.0,4782347.0,4654895.0,4787899.0,4787751.0,4882168.0,4832188.0,4683824.0,4715999.0,4863241.0,5085211.0,4796521.0,4879880.0,4694572.0,4995950.0,4731367.0,4689812.0,4878206.0,4928425.0,4751585.0,4715676.0,4702147.0,4879378.0,4873301.0,4680638.0,4902230.0,4902953.0,5035682.0,4966771.0,4748978.0,4968657.0,4708596.0,4939064.0,4939064.0,4939064.0,4939064.0,4760418.0,5035881.0,5252087.0,4886014.0,4811517.0,4811448.0,4706932.0,4829377.0,4761717.0,5021549.0,5344837.0,5152441.0,5376464.0,5391173.0,5126409.0,5055171.0,5078834.0,5408466.0,5249969.0,5247507.0,5216638.0,5410586.0,5492450.0,5598148.0,6356790.0,6058371.0,7147874.0,7524200.0,4549727.0,4549135.0,4549135.0,4550708.0,4549135.0,4551267.0,4564951.0,4579845.0,4549135.0,4552616.0,4578215.0,4557011.0,4781792.0,4641065.0,4741712.0,4617584.0,4537030.0,5094288.0,4606494.0,4610071.0,4658127.0,4812304.0,4692870.0,4708733.0,4814127.0,4814999.0,4708733.0,4811565.0,4745037.0,4930364.0,4858170.0,5071525.0,4819644.0,5000167.0,5194797.0,5425000.0,5500000.0,5600000.0,7370000.0,5524862.0,5313896.0,5457307.0,4788043.0,5305574.0,4784011.0,5087643.0
29-03-2022 22:21,4420000,4500000,4565307.0,4575148.0,4549111.0,4548929.0,4587349.0,,,,,,4579517.0,4579505.0,4547519.0,4717481.0,,4569748.0,4864210.0,4660529.0,4776825.0,5014443.0,5266335.0,4658127.0,4805345.0,4582148.0,4582148.0,4885900.0,4781783.0,4707832.0,,5083264.0,5455802.0,4846007.0,5083264.0,5083276.0,5083264.0,4877270.0,4752875.0,4594345.0,4712480.0,4756227.0,4746977.0,4659905.0,4985535.0,4648391.0,4664020.0,4782347.0,4659905.0,4787899.0,4787751.0,4882168.0,4832188.0,4705128.0,4715999.0,4879855.0,5085211.0,4796521.0,4879880.0,4694572.0,4995950.0,4731367.0,4689812.0,4878206.0,4928425.0,4751585.0,4715676.0,4702147.0,4879386.0,4873535.0,4680638.0,4902230.0,4902953.0,5035682.0,4966771.0,4748978.0,4968657.0,4708596.0,4939064.0,4939064.0,4939064.0,4939064.0,4760418.0,5035881.0,5252087.0,4886248.0,4811517.0,4811448.0,4706932.0,4829377.0,4761717.0,5021549.0,5344837.0,5183430.0,5376464.0,5391173.0,5126409.0,5069471.0,5091533.0,5408466.0,5249969.0,5247507.0,5216638.0,5410586.0,5513843.0,5598148.0,6364416.0,6058371.0,7147874.0,7524200.0,4549727.0,4549135.0,4549135.0,4550708.0,4549135.0,4551267.0,4564951.0,4579845.0,4549135.0,4552616.0,4578215.0,4557011.0,4781792.0,4641065.0,4741712.0,4617584.0,4537030.0,5094288.0,4606494.0,4610071.0,4658127.0,4812304.0,4692870.0,4708733.0,4814127.0,4814999.0,4708733.0,4811565.0,4745037.0,4930364.0,4858170.0,5071525.0,4819644.0,5000167.0,5194797.0,5425000.0,5500000.0,5600000.0,7370000.0,5524862.0,5313896.0,5457307.0,4788043.0,5309015.0,4784011.0,5092013.0
29-03-2022 22:35,4439989,4600000,4571184.0,4585194.0,4549111.0,4548929.0,4587349.0,,,,,,4584838.0,4584825.0,4547519.0,4727572.0,,4662950.0,4864210.0,4660529.0,4776825.0,5014443.0,5266335.0,4658127.0,4805345.0,4611855.0,4611290.0,4897196.0,4791121.0,4716988.0,,5083264.0,5455802.0,4846007.0,5083264.0,5083276.0,5083264.0,4877270.0,4752875.0,4612160.0,4712480.0,4756227.0,4746977.0,4675326.0,4985535.0,4665685.0,4669165.0,4782347.0,4668778.0,4787899.0,4787751.0,4882168.0,4832188.0,4705128.0,4715999.0,4879855.0,5085211.0,4796521.0,4888165.0,4694572.0,4995950.0,4731367.0,4689812.0,4878206.0,4928425.0,4751585.0,4715676.0,4702147.0,4879386.0,4878258.0,4680638.0,4902230.0,4902953.0,5035682.0,4966771.0,4748978.0,4968657.0,4708596.0,4939064.0,4939064.0,4939064.0,4939064.0,4760418.0,5035881.0,5252087.0,4890982.0,4811517.0,4811448.0,4706932.0,4829377.0,4763823.0,5021549.0,5344837.0,5183430.0,5376464.0,5391173.0,5126409.0,5092604.0,5091533.0,5408466.0,5249969.0,5247507.0,5216638.0,5410586.0,5520613.0,5598148.0,6364416.0,6058371.0,7147874.0,7524200.0,4549727.0,4549135.0,4549135.0,4550708.0,4549135.0,4571184.0,4564951.0,4579845.0,4549135.0,4552616.0,4578215.0,4557011.0,4781792.0,4679058.0,4741712.0,4617584.0,4537030.0,5094288.0,4618541.0,4610071.0,4658127.0,4812304.0,4692870.0,4708733.0,4814127.0,4814999.0,4708733.0,4811565.0,4745037.0,4930364.0,4858170.0,5071525.0,4819644.0,5000167.0,5194797.0,5425000.0,5500000.0,5600000.0,7370000.0,5524862.0,5313896.0,5457307.0,4815217.0,5326488.0,4784011.0,5108300.0
29-03-2022 22:45,4440000,4500000,4571184.0,4585194.0,4549111.0,4548929.0,4587349.0,,,,,,4584838.0,4584825.0,4547519.0,4733876.0,,4662950.0,4864210.0,4660529.0,4778049.0,5014443.0,5266335.0,4658127.0,4805345.0,4611928.0,4611928.0,4897264.0,4791121.0,4716988.0,,5083264.0,5455802.0,4846007.0,5083264.0,5083276.0,5083264.0,4877270.0,4752875.0,4614276.0,4712480.0,4756227.0,4746977.0,4685856.0,4985535.0,4665685.0,4676777.0,4782347.0,4679293.0,4787899.0,4787751.0,4882168.0,4832188.0,4705128.0,4715999.0,4879855.0,5085211.0,4796521.0,4888165.0,4694572.0,4995950.0,4731367.0,4689812.0,4878206.0,4928425.0,4751585.0,4715676.0,4702147.0,4879386.0,4878258.0,4680638.0,4902230.0,4902953.0,5035682.0,4966771.0,4748978.0,4968657.0,4708596.0,4939064.0,4939064.0,4939064.0,4939064.0,4760418.0,5035881.0,5252087.0,4890984.0,4811517.0,4811448.0,4706932.0,4829377.0,4769863.0,5021549.0,5344837.0,5183430.0,5376464.0,5391173.0,5126409.0,5097675.0,5091533.0,5408466.0,5249969.0,5247507.0,5216638.0,5410586.0,5520915.0,5598148.0,6364416.0,6058371.0,7147874.0,7524200.0,4549727.0,4549135.0,4549135.0,4550708.0,4569997.0,4571184.0,4564951.0,4579845.0,4549135.0,4552616.0,4578215.0,4557011.0,4781792.0,4679251.0,4741712.0,4617584.0,4537030.0,5094288.0,4618541.0,4610071.0,4658127.0,4812304.0,4692870.0,4708733.0,4814127.0,4814999.0,4708733.0,4811565.0,4745037.0,4930364.0,4858170.0,5071525.0,4819644.0,5000167.0,5194797.0,5425000.0,5500000.0,5600000.0,7370000.0,5524862.0,5313896.0,5457307.0,4820714.0,5326488.0,4784011.0,5108300.0
29-03-2022 22:56,4439928,4500000,4571184.0,4585194.0,4549111.0,4548929.0,4587349.0,,,,,,4584838.0,4584825.0,4547519.0,4733876.0,,4662950.0,4864210.0,4660529.0,4778049.0,5014443.0,5266335.0,4658127.0,4805345.0,4611928.0,4611928.0,4897264.0,4791121.0,4716988.0,,5083264.0,5455802.0,4846007.0,5083264.0,5083276.0,5083264.0,4877270.0,4752875.0,4614276.0,4712480.0,4756227.0,4746977.0,4685856.0,4985535.0,4665685.0,4676777.0,4782347.0,4679293.0,4787899.0,4787751.0,4882168.0,4832188.0,4705128.0,4715999.0,4879855.0,5085211.0,4796521.0,4888165.0,4694572.0,4995950.0,4731367.0,4689812.0,4878206.0,4928425.0,4751585.0,4715676.0,4702147.0,4879386.0,4878258.0,4680638.0,4902230.0,4902953.0,5035682.0,4966771.0,4748978.0,4968657.0,4708596.0,4939064.0,4939064.0,4939064.0,4939064.0,4760418.0,5035881.0,5252087.0,4890984.0,4811517.0,4811448.0,4706932.0,4829377.0,4769863.0,5021549.0,5344837.0,5183430.0,5376464.0,5391173.0,5126409.0,5097675.0,5091533.0,5408466.0,5249969.0,5247507.0,5216638.0,5410586.0,5520915.0,5598148.0,6364416.0,6058371.0,7147874.0,7524200.0,4549727.0,4549135.0,4549135.0,4550708.0,4569997.0,4571184.0,4564951.0,4579845.0,4549135.0,4552616.0,4578215.0,4557011.0,4781792.0,4679251.0,4741712.0,4617584.0,4537030.0,5094288.0,4618541.0,4610071.0,4658127.0,4812304.0,4692870.0,4708733.0,4814127.0,4814999.0,4708733.0,4811565.0,4745037.0,4930364.0,4858170.0,5071525.0,4819644.0,5000167.0,5194797.0,5425000.0,5500000.0,5600000.0,7370000.0,5524862.0,5313896.0,5457307.0,4820714.0,5326488.0,4784011.0,5108300.0
29-03-2022 23:05,4429990,4500000,4569197.0,4608354.0,4554952.0,4554998.0,4552602.0,,,,,,4558742.0,4558754.0,,4735123.0,,4682129.0,4851081.0,4622282.0,4786503.0,4669462.0,4632788.0,,4735123.0,4643167.0,4643167.0,,4779329.0,4713001.0,,4684189.0,4932872.0,4718276.0,4682894.0,4682894.0,4682894.0,4761215.0,4645100.0,4644463.0,4688562.0,4762273.0,4599116.0,4684189.0,4975036.0,4691005.0,4694503.0,4729295.0,4690839.0,4754762.0,4751985.0,4851727.0,4796950.0,4604012.0,4686396.0,,4655561.0,4744970.0,4863309.0,4670746.0,4763339.0,4701677.0,4666003.0,4870039.0,4903403.0,4727314.0,4691747.0,4678278.0,4879357.0,4878971.0,4656862.0,,4857481.0,4919460.0,4941396.0,4712832.0,4943431.0,4684710.0,4877632.0,4877632.0,4877632.0,4877632.0,4736248.0,4961548.0,5224841.0,4891699.0,4781023.0,4786736.0,4683041.0,4736248.0,4790701.0,4990557.0,4898632.0,5168989.0,4927618.0,4942227.0,5138536.0,5062952.0,5079321.0,4956949.0,5224895.0,5171522.0,5157240.0,5334068.0,5505473.0,5519489.0,6368301.0,5570507.0,7110552.0,7524200.0,,,,,4566508.0,4570205.0,,,,,,,,4701627.0,,,,4570950.0,4633200.0,,,4735858.0,,,,,,,4622282.0,4866104.0,,,4790764.0,,,,,5600000.0,7370000.0,,5236243.0,5030005.0,4842391.0,,4730946.0,5128046.0
